@context,@type,name,url,image,description,sku,brand-type,brand-name,offers-type,offers-sku,offers-availability,offers-price,offers-priceCurrency,offers-url
http://schema.org/,Product,STINGER THE BUZZ 5X DEEP SYSTEM CLEANSER 8OZ,https://awswholesale.com/products/stinger-the-buzz-5x-deep-system-cleanser-8oz-104335,https://awswholesale.com/cdn/shop/products/104335_5Egrape_1000x.jpg?v=1642439960,,104335|GRAPE,"dict_values(['Thing', 'Stinger'])","dict_values(['Offer', '104335|GRAPE', 'http://schema.org/InStock', 12.0, 'USD', 'https://awswholesale.com/products/stinger-the-buzz-5x-deep-system-cleanser-8oz-104335?variant=42344884732126'])"
http://schema.org/,Product,GRAV COLOR SLUSH CUP POCKET BUBBLER,https://awswholesale.com/products/grav-color-slush-cup-pocket-bubbler-109804,https://awswholesale.com/cdn/shop/products/109803_5Eamber_1000x.jpg?v=1680819869,,109803|LAKE GREEN,"dict_values(['Thing', 'Grav'])","dict_values(['Offer', '109803|LAKE GREEN', 'http://schema.org/InStock', 26.5, 'USD', 'https://awswholesale.com/products/grav-color-slush-cup-pocket-bubbler-109804?variant=44125760225502'])"
http://schema.org/,Product,G ROLLZ PETS ROCK FLAVORED WRAPS 4CT - 15CT BOX,https://awswholesale.com/products/g-rollz-pets-rock-flavored-wraps-4ct-15ct-box-109136,https://awswholesale.com/cdn/shop/products/109136_5EBUBBLEGUM_1000x.jpg?v=1676685967,,109136|BUBBLEGUM,"dict_values(['Thing', 'G Rollz'])","dict_values(['Offer', '109136|BUBBLEGUM', 'http://schema.org/InStock', 25.0, 'USD', 'https://awswholesale.com/products/g-rollz-pets-rock-flavored-wraps-4ct-15ct-box-109136?variant=43993297256670'])"
http://schema.org/,Product,GRAV ROCKER STEAMROLLER W/ SILICONE SKIN,https://awswholesale.com/products/grav-rocker-steamroller-w-silicone-skin-107809,https://awswholesale.com/cdn/shop/products/107809_5EAVOCADOGREEN_1000x.jpg?v=1669757794,,107809|AVOCADO GREEN,"dict_values(['Thing', 'Grav'])","dict_values(['Offer', '107809|AVOCADO GREEN', 'http://schema.org/InStock', 17.0, 'USD', 'https://awswholesale.com/products/grav-rocker-steamroller-w-silicone-skin-107809?variant=43705031917790'])"
http://schema.org/,Product,DUBCHARGE 510 HOT KNIFE - ELECTRIC DAB TOOL,https://awswholesale.com/products/dubcharge-510-hot-knife-electric-dab-tool-107485,https://awswholesale.com/cdn/shop/products/107485_1000x.jpg?v=1660594799,,107485,"dict_values(['Thing', 'Dub Charge'])","dict_values(['Offer', '107485', 'http://schema.org/InStock', 6.25, 'USD', 'https://awswholesale.com/products/dubcharge-510-hot-knife-electric-dab-tool-107485?variant=43236445487326'])"
http://schema.org/,Product,PULSAR ELECTRIC CONE FILLER - BLACK,https://awswholesale.com/products/pulsar-electric-cone-filler-black-106819,https://awswholesale.com/cdn/shop/products/106819_1000x.jpg?v=1652721409,,106819,"dict_values(['Thing', 'Pulsar'])","dict_values(['Offer', '106819', 'http://schema.org/InStock', 52.75, 'USD', 'https://awswholesale.com/products/pulsar-electric-cone-filler-black-106819?variant=42809687179486'])"
http://schema.org/,Product,TIGHT VAC MINI TV1 - 1/4OZ,https://awswholesale.com/products/tight-vac-mini-tv1-1-4oz-106605,https://awswholesale.com/cdn/shop/products/106605_1000x.jpg?v=1650496711,1.4OZ (0.12L) MINI TIGHT VAC JAR  (COLORS WILL VARY),106605,"dict_values(['Thing', 'Tight Vac'])","dict_values(['Offer', '106605', 'http://schema.org/InStock', 4.0, 'USD', 'https://awswholesale.com/products/tight-vac-mini-tv1-1-4oz-106605?variant=42714599948510'])"
http://schema.org/,Product,RAW 250FT HEMP WICK EUROPEAN EDITION,https://awswholesale.com/products/raw-250ft-hemp-wick-european-edition-104048,https://awswholesale.com/cdn/shop/products/104048_jpg_1000x.jpg?v=1648071269,,104048,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '104048', 'http://schema.org/InStock', 12.25, 'USD', 'https://awswholesale.com/products/raw-250ft-hemp-wick-european-edition-104048?variant=42601038086366'])"
http://schema.org/,Product,RAW CONE CUTTER - 12CT DISPLAY BOX,https://awswholesale.com/products/raw-cone-cutter-12ct-display-box-106266,https://awswholesale.com/cdn/shop/products/106266_1000x.jpg?v=1648081467,"
The Left-Over Sprucer-Upper! Cut off your ash for a fresh relight every time (perfect for leftovers). The RAW Cone Cutter has sharpened 80 degree blades designed specifically for snipping your RAW smoke. This way you can easily trim off the end to make re-lighting taste better! Cutting back around 4mm from the ash point is usually best. It’s also great as an extinguisher, just cut off the end and put the remainder in your case! Don’t miss the built-in poker (it’s flush mounted so it won’t fall off during transport).
Whenever you want to save a partial cone for later, just trim off the ash part.


",106266,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '106266', 'http://schema.org/InStock', 17.75, 'USD', 'https://awswholesale.com/products/raw-cone-cutter-12ct-display-box-106266?variant=42600944959710'])"
http://schema.org/,Product,RAW SIX SHOOTER- LEAN SIZE CONE FILLER,https://awswholesale.com/products/raw-six-shooter-lean-size-cone-filler-106263,https://awswholesale.com/cdn/shop/products/106263_1000x.jpg?v=1648081442,,106263,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '106263', 'http://schema.org/InStock', 10.5, 'USD', 'https://awswholesale.com/products/raw-six-shooter-lean-size-cone-filler-106263?variant=42600649588958'])"
http://schema.org/,Product,WHITE RHINO TRIANGLE GLASS SCREENS - 400CT,https://awswholesale.com/products/white-rhino-triangle-glass-screens-400ct-101351,https://awswholesale.com/cdn/shop/products/101351_1000x.jpg?v=1645636989,,101351,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '101351', 'http://schema.org/InStock', 16.75, 'USD', 'https://awswholesale.com/products/white-rhino-triangle-glass-screens-400ct-101351?variant=42495838257374'])"
http://schema.org/,Product,WHITE RHINO FLOWER GLASS SCREEN - 400CT,https://awswholesale.com/products/white-rhino-flower-glass-screen-400ct-101637,https://awswholesale.com/cdn/shop/products/101637_1000x.jpg?v=1645636999,,101637,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '101637', 'http://schema.org/InStock', 16.75, 'USD', 'https://awswholesale.com/products/white-rhino-flower-glass-screen-400ct-101637?variant=42495834685662'])"
http://schema.org/,Product,RAW METAL RAWTOMATIC ROLL BOX 110MM,https://awswholesale.com/products/raw-metal-rawtomatic-roll-box-110mm-100881,https://awswholesale.com/cdn/shop/products/100881_jpg_1000x.jpg?v=1642522221,,100881,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '100881', 'http://schema.org/InStock', 11.25, 'USD', 'https://awswholesale.com/products/raw-metal-rawtomatic-roll-box-110mm-100881?variant=42360101241054'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS ULTRA THIN 1 1/4 24CT BOX,https://awswholesale.com/products/zig-zag-rolling-papers-ultra-thin-1-1-4-24ct-box-100099,https://awswholesale.com/cdn/shop/products/100099_1000x.jpg?v=1642438585,CONTAINS 24 BOOKLETS PER BOX,100099,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '100099', 'http://schema.org/InStock', 37.5, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-ultra-thin-1-1-4-24ct-box-100099?variant=42349023461598'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS 1 1/4 ORGANIC HEMP 24CT BOX,https://awswholesale.com/products/zig-zag-rolling-papers-1-1-4-organic-hemp-24ct-box-100101,https://awswholesale.com/cdn/shop/products/100101_1000x.jpg?v=1642438590,CONTAINS 24 BOOKLETS PER BOX,100101,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '100101', 'http://schema.org/InStock', 21.99, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-1-1-4-organic-hemp-24ct-box-100101?variant=42349023494366'])"
http://schema.org/,Product,ZIG-ZAG 78MM CIG ROLLER 12CT BOX,https://awswholesale.com/products/zig-zag-78mm-cig-roller-12ct-box-103803,https://awswholesale.com/cdn/shop/products/103803_1000x.jpg?v=1642443361,,103803,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '103803', 'http://schema.org/InStock', 23.75, 'USD', 'https://awswholesale.com/products/zig-zag-78mm-cig-roller-12ct-box-103803?variant=42346133651678'])"
http://schema.org/,Product,RAW RESERVA STASH NECKLACE,https://awswholesale.com/products/raw-reserva-stash-necklace-103706,https://awswholesale.com/cdn/shop/products/103706_jpg_1000x.jpg?v=1642442130,,103706,"dict_values(['Thing', 'RAW'])","dict_values(['Offer', '103706', 'http://schema.org/InStock', 3.0, 'USD', 'https://awswholesale.com/products/raw-reserva-stash-necklace-103706?variant=42355841728734'])"
http://schema.org/,Product,RAW ORGANIC HEMP KING SIZE SLIM PAPERS 50CT BOX,https://awswholesale.com/products/raw-organic-hemp-king-size-slim-papers-50ct-box-100023,https://awswholesale.com/cdn/shop/products/100023_jpg_1000x.jpg?v=1642438317,,100023,"dict_values(['Thing', 'RAW'])","dict_values(['Offer', '100023', 'http://schema.org/InStock', 32.0, 'USD', 'https://awswholesale.com/products/raw-organic-hemp-king-size-slim-papers-50ct-box-100023?variant=42349019726046'])"
http://schema.org/,Product,OCB BAMBOO 1 1/4 CONE - 32CT DISPLAY BOX,https://awswholesale.com/products/ocb-bamboo-1-1-4-cone-32ct-display-box-101731,https://awswholesale.com/cdn/shop/files/101731_1000x.jpg?v=1692977824,,101731,"dict_values(['Thing', 'Republic Brands'])","dict_values(['Offer', '101731', 'http://schema.org/InStock', 40.0, 'USD', 'https://awswholesale.com/products/ocb-bamboo-1-1-4-cone-32ct-display-box-101731?variant=42355658522846'])"
http://schema.org/,Product,RAW CONE FILLER - 1 1/4 SIZE,https://awswholesale.com/products/raw-cone-filler-1-1-4-size-100002,https://awswholesale.com/cdn/shop/products/100002_1000x.jpg?v=1642438321,,100002,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '100002', 'http://schema.org/InStock', 6.5, 'USD', 'https://awswholesale.com/products/raw-cone-filler-1-1-4-size-100002?variant=42355635486942'])"
http://schema.org/,Product,RAW BLACK CLASSIC TIPS - 50CT BOX,https://awswholesale.com/products/raw-black-classic-tips-50ct-box-102487,https://awswholesale.com/cdn/shop/products/102487_jpg_1000x.jpg?v=1642439366,,102487,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '102487', 'http://schema.org/InStock', 16.0, 'USD', 'https://awswholesale.com/products/raw-black-classic-tips-50ct-box-102487?variant=42346129359070'])"
http://schema.org/,Product,KING PALM 2PK CONES MINI SIZE 20CT BOX,https://awswholesale.com/products/king-palm-2pk-cones-mini-size-20ct-box-100071,https://awswholesale.com/cdn/shop/products/100071_1000x.jpg?v=1642438500,,100071,"dict_values(['Thing', 'King Palm'])","dict_values(['Offer', '100071', 'http://schema.org/InStock', 23.75, 'USD', 'https://awswholesale.com/products/king-palm-2pk-cones-mini-size-20ct-box-100071?variant=42355638010078'])"
http://schema.org/,Product,SATYA NAGCHAMPA SUPER HIT INCENSE,https://awswholesale.com/products/satya-nagchampa-super-hit-incense-100745,https://awswholesale.com/cdn/shop/products/100745_jpg_1000x.jpg?v=1642193321,,100745,"dict_values(['Thing', 'Satya'])","dict_values(['Offer', '100745', 'http://schema.org/InStock', 6.5, 'USD', 'https://awswholesale.com/products/satya-nagchampa-super-hit-incense-100745?variant=42345721725150'])"
http://schema.org/,Product,TWISTED HEMP CONES 10CT (10CT BOX OF 2PK POUCHES),https://awswholesale.com/products/twisted-hemp-cones-10ct-10ct-box-of-2pk-pouches-103951,None,,103951|CALIFORNIA DREA,"dict_values(['Thing', 'Twisted Hemp'])","dict_values(['Offer', '103951|CALIFORNIA DREA', 'http://schema.org/InStock', 6.75, 'USD', 'https://awswholesale.com/products/twisted-hemp-cones-10ct-10ct-box-of-2pk-pouches-103951?variant=42344867430622'])"
http://schema.org/,Product,BEAMER ORIGINAL SIZE VEGAN HEMP WRAP - 25CT BOX,https://awswholesale.com/products/beamer-original-size-vegan-hemp-wrap-25ct-box-110078,https://awswholesale.com/cdn/shop/files/110078_1000x.jpg?v=1683902986,,110078|GRAPE JUICE,"dict_values(['Thing', 'Beamer Candle Co'])","dict_values(['Offer', '110078|GRAPE JUICE', 'http://schema.org/InStock', 17.5, 'USD', 'https://awswholesale.com/products/beamer-original-size-vegan-hemp-wrap-25ct-box-110078?variant=44175337783518'])"
http://schema.org/,Product,BLAZ SUSAN - RESIN BLASTER GLASS CLEANER 16OZ,https://awswholesale.com/products/blaz-susan-resin-blaster-glass-cleaner-16oz-109947,https://awswholesale.com/cdn/shop/products/109947_1000x.jpg?v=1681953954,,109947,"dict_values(['Thing', 'Blazy Susan'])","dict_values(['Offer', '109947', 'http://schema.org/InStock', 12.0, 'USD', 'https://awswholesale.com/products/blaz-susan-resin-blaster-glass-cleaner-16oz-109947?variant=44151060070622'])"
http://schema.org/,Product,ROSE PALM KING SIZE CONES - 15CT BOX,https://awswholesale.com/products/rose-palm-king-size-cones-15ct-box-109716,https://awswholesale.com/cdn/shop/files/109716_1000x.jpg?v=1682363835,CONTAINS 15 PACKS PER BOX / 3 ROSE CONES PER PACK,109716,"dict_values(['Thing', 'Rose Palm'])","dict_values(['Offer', '109716', 'http://schema.org/InStock', 56.25, 'USD', 'https://awswholesale.com/products/rose-palm-king-size-cones-15ct-box-109716?variant=44104100085982'])"
http://schema.org/,Product,BLAZY SUSAN 53MM SHORTY'S PURPLE CONES - 50CT,https://awswholesale.com/products/blazy-susan-53mm-shorty-s-purple-cones-50ct-108648,https://awswholesale.com/cdn/shop/products/108648_1000x.jpg?v=1678382409,,108648,"dict_values(['Thing', 'Blazy Susan'])","dict_values(['Offer', '108648', 'http://schema.org/InStock', 9.25, 'USD', 'https://awswholesale.com/products/blazy-susan-53mm-shorty-s-purple-cones-50ct-108648?variant=44048511762654'])"
http://schema.org/,Product,LOOKAH D-710 DISH QUARTZ COIL,https://awswholesale.com/products/lookah-d-710-dish-quartz-coil-109307,https://awswholesale.com/cdn/shop/products/109307_1000x.jpg?v=1677208004,,109307,"dict_values(['Thing', 'Lookah'])","dict_values(['Offer', '109307', 'http://schema.org/InStock', 21.25, 'USD', 'https://awswholesale.com/products/lookah-d-710-dish-quartz-coil-109307?variant=44005778718942'])"
http://schema.org/,Product,RAW TERP SPRAY SFVOG 5ML,https://awswholesale.com/products/raw-terp-spray-sfvog-5ml-108654,https://awswholesale.com/cdn/shop/products/108654_1000x.jpg?v=1671732924,,108654,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '108654', 'http://schema.org/InStock', 42.0, 'USD', 'https://awswholesale.com/products/raw-terp-spray-sfvog-5ml-108654?variant=43780675829982'])"
http://schema.org/,Product,KING PALM FLAVOR HEMP KING SIZE PAPERS & TIPS 22CT,https://awswholesale.com/products/king-palm-flavor-hemp-king-size-papers-tips-22ct-108489,https://awswholesale.com/cdn/shop/products/108489_5EBLUEBERRY_1000x.jpg?v=1673037256,,108489|BLUEBERRY,"dict_values(['Thing', 'King Palm'])","dict_values(['Offer', '108489|BLUEBERRY', 'http://schema.org/InStock', 33.0, 'USD', 'https://awswholesale.com/products/king-palm-flavor-hemp-king-size-papers-tips-22ct-108489?variant=43685917753566'])"
http://schema.org/,Product,RAW 70MM METAL AUTO-ROLL BOX,https://awswholesale.com/products/raw-70mm-metal-auto-roll-box-108499,https://awswholesale.com/cdn/shop/products/108499_1000x.jpg?v=1670945942,,108499,"dict_values(['Thing', 'RAW'])","dict_values(['Offer', '108499', 'http://schema.org/InStock', 6.75, 'USD', 'https://awswholesale.com/products/raw-70mm-metal-auto-roll-box-108499?variant=43660600934622'])"
http://schema.org/,Product,OCB ORGANIC HEMP 1 1/4 UNBLEACHED CONES - 32CT,https://awswholesale.com/products/ocb-organic-hemp-1-1-4-unbleached-cones-32ct-107115,https://awswholesale.com/cdn/shop/products/107115_1000x.jpg?v=1656444194,CONTAINS 32 PACKS PER BOX / 6 CONES PER PACK,107115,"dict_values(['Thing', 'OCB'])","dict_values(['Offer', '107115', 'http://schema.org/InStock', 44.0, 'USD', 'https://awswholesale.com/products/ocb-organic-hemp-1-1-4-unbleached-cones-32ct-107115?variant=43002834976990'])"
http://schema.org/,Product,OCB BAMBOO 1 1/4 PAPERS -24CT,https://awswholesale.com/products/ocb-bamboo-1-1-4-papers-24ct-107124,https://awswholesale.com/cdn/shop/products/107124_1000x.jpg?v=1656444202,,107124,"dict_values(['Thing', 'OCB'])","dict_values(['Offer', '107124', 'http://schema.org/InStock', 42.0, 'USD', 'https://awswholesale.com/products/ocb-bamboo-1-1-4-papers-24ct-107124?variant=43003136082142'])"
http://schema.org/,Product,DON'T USE,https://awswholesale.com/products/don-t-use-107135,https://awswholesale.com/cdn/shop/products/107135_5Eblack_1000x.jpg?v=1656444319,,107135|BLACK,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '107135|BLACK', 'http://schema.org/InStock', 24.99, 'USD', 'https://awswholesale.com/products/don-t-use-107135?variant=43008078217438'])"
http://schema.org/,Product,TRIP 2 PAPERS KING SIZE CLEAR 24CT BOX,https://awswholesale.com/products/trip-2-papers-king-size-clear-24ct-box-100076,https://awswholesale.com/cdn/shop/products/100076_1000x.jpg?v=1643660440,CONTAINS 24 PACKS PER BOX / 40 CLEAR LEAVES PER PACK,100076,"dict_values(['Thing', 'Trip'])","dict_values(['Offer', '100076', 'http://schema.org/InStock', 16.25, 'USD', 'https://awswholesale.com/products/trip-2-papers-king-size-clear-24ct-box-100076?variant=42398575198430'])"
http://schema.org/,Product,ROYAL BLUNTS MINI PALMS 24CT DISPLAY BOX,https://awswholesale.com/products/royal-blunts-mini-palms-24ct-display-box-104587,https://awswholesale.com/cdn/shop/products/104587_jpg_1000x.jpg?v=1642442368,CONTAINS 24 PACKS / 2 MINI PALM LEAF ROLLS PER PACK,104587|MINT,"dict_values(['Thing', 'Royal Blunts'])","dict_values(['Offer', '104587|MINT', 'http://schema.org/InStock', 28.5, 'USD', 'https://awswholesale.com/products/royal-blunts-mini-palms-24ct-display-box-104587?variant=42355851690206'])"
http://schema.org/,Product,RAW CONE LOADER - 1 1/4 & LEAN,https://awswholesale.com/products/raw-cone-loader-1-1-4-lean-100032,https://awswholesale.com/cdn/shop/products/100032_1000x.jpg?v=1642438354,,100032,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '100032', 'http://schema.org/InStock', 5.5, 'USD', 'https://awswholesale.com/products/raw-cone-loader-1-1-4-lean-100032?variant=42355636011230'])"
http://schema.org/,Product,RAW HEMPWICK 10FT EUROPEAN EDITION - 40CT,https://awswholesale.com/products/raw-hempwick-10ft-european-edition-40ct-101622,https://awswholesale.com/cdn/shop/products/101622_jpg_1000x.jpg?v=1642442073,,101622,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '101622', 'http://schema.org/InStock', 25.75, 'USD', 'https://awswholesale.com/products/raw-hempwick-10ft-european-edition-40ct-101622?variant=42349006258398'])"
http://schema.org/,Product,RAW CLASSIC ARTEASANO 1 1/4 - 15CT BOX,https://awswholesale.com/products/raw-classic-arteasano-1-1-4-15ct-box-100018,https://awswholesale.com/cdn/shop/products/100018_jpg_1000x.jpg?v=1642438334,,100018,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '100018', 'http://schema.org/InStock', 33.5, 'USD', 'https://awswholesale.com/products/raw-classic-arteasano-1-1-4-15ct-box-100018?variant=42355635683550'])"
http://schema.org/,Product,HEMP ZONE PREMIUM 2XL WRAPS - 25CT BOX,https://awswholesale.com/products/hemp-zone-premium-2xl-wraps-25ct-box-105229,https://awswholesale.com/cdn/shop/products/105229_5EGRAPE_1000x.jpg?v=1642185953,CONTAINS 25 POUCHES PER BOX / 5 WRAPS PER POUCH,105229|GRAPE,"dict_values(['Thing', 'Hemp Zone'])","dict_values(['Offer', '105229|GRAPE', 'http://schema.org/InStock', 12.0, 'USD', 'https://awswholesale.com/products/hemp-zone-premium-2xl-wraps-25ct-box-105229?variant=42345248522462'])"
http://schema.org/,Product,SMOKEBUDDY ECO - ORIGNAL AIR FILTER,https://awswholesale.com/products/smokebuddy-eco-orignal-air-filter-105162,https://awswholesale.com/cdn/shop/products/105162_5Eecogreen_1000x.jpg?v=1642185174,,105162|ECO GREEN,"dict_values(['Thing', 'Smoke Buddy'])","dict_values(['Offer', '105162|ECO GREEN', 'http://schema.org/InStock', 10.0, 'USD', 'https://awswholesale.com/products/smokebuddy-eco-orignal-air-filter-105162?variant=42345153888478'])"
http://schema.org/,Product,SANTA CRUZ SHREDDER 4PC GRINDER MEDIUM,https://awswholesale.com/products/santa-cruz-shredder-4pc-grinder-medium-111039,None,,111039|BLACK,"dict_values(['Thing', 'Santa Cruz'])","dict_values(['Offer', '111039|BLACK', 'http://schema.org/InStock', 40.5, 'USD', 'https://awswholesale.com/products/santa-cruz-shredder-4pc-grinder-medium-111039?variant=44313471320286'])"
http://schema.org/,Product,RAW DARKSIDE GLASS ASHTRAY,https://awswholesale.com/products/raw-darkside-glass-ashtray-110766,https://awswholesale.com/cdn/shop/files/110766_1000x.jpg?v=1689177801,,110766,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '110766', 'http://schema.org/InStock', 7.5, 'USD', 'https://awswholesale.com/products/raw-darkside-glass-ashtray-110766?variant=44261661049054'])"
http://schema.org/,Product,RAW CLASSIC BLACK 1 1/4 CONES - 32CT,https://awswholesale.com/products/raw-classic-black-1-1-4-cones-32ct-107208,https://awswholesale.com/cdn/shop/products/107208_1000x.jpg?v=1656705176,,107208,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '107208', 'http://schema.org/InStock', 43.75, 'USD', 'https://awswholesale.com/products/raw-classic-black-1-1-4-cones-32ct-107208?variant=43040396738782'])"
http://schema.org/,Product,OCB ORGANIC HEMP KING SIZE UNBLEACHED CONES - 32CT,https://awswholesale.com/products/ocb-organic-hemp-king-size-unbleached-cones-32ct-107116,https://awswholesale.com/cdn/shop/products/107116_1000x.jpg?v=1656444198,32 PACKS PER BOX / 3 CONES PER PACK,107116,"dict_values(['Thing', 'OCB'])","dict_values(['Offer', '107116', 'http://schema.org/InStock', 37.0, 'USD', 'https://awswholesale.com/products/ocb-organic-hemp-king-size-unbleached-cones-32ct-107116?variant=43002884882654'])"
http://schema.org/,Product,TIGHT VAC TV3 - 1OZ,https://awswholesale.com/products/tight-vac-tv3-1oz-106607,https://awswholesale.com/cdn/shop/products/106607_1000x.jpg?v=1650496765,6OZ (0.57L) TIGHT VAC JAR - TV3  COLORS WILL VARY,106607,"dict_values(['Thing', 'Tight Vac'])","dict_values(['Offer', '106607', 'http://schema.org/InStock', 5.5, 'USD', 'https://awswholesale.com/products/tight-vac-tv3-1oz-106607?variant=42714621346014'])"
http://schema.org/,Product,3OZ GLASS JAR W/ GRINDER TOP,https://awswholesale.com/products/3oz-glass-jar-w-grinder-top-106594,https://awswholesale.com/cdn/shop/products/106594_1000x.jpg?v=1650322657,,106594,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '106594', 'http://schema.org/InStock', 3.25, 'USD', 'https://awswholesale.com/products/3oz-glass-jar-w-grinder-top-106594?variant=42706012340446'])"
http://schema.org/,Product,RAW CLASSIC 20PK LEAN CONES - 12CT BOX,https://awswholesale.com/products/raw-classic-20pk-lean-cones-12ct-box-106581,https://awswholesale.com/cdn/shop/products/106581_1000x.jpg?v=1650300862,,106581,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '106581', 'http://schema.org/InStock', 44.99, 'USD', 'https://awswholesale.com/products/raw-classic-20pk-lean-cones-12ct-box-106581?variant=42694607798494'])"
http://schema.org/,Product,OCB BAMBOO 78MM CONE - 32CT DISPLAY BOX,https://awswholesale.com/products/ocb-bamboo-78mm-cone-32ct-display-box-100889,https://awswholesale.com/cdn/shop/products/100889_jpg_1000x.jpg?v=1646153832,32 PACKS PER BOX / 8 CONES PER PACK,100889,"dict_values(['Thing', 'Republic Brands'])","dict_values(['Offer', '100889', 'http://schema.org/InStock', 41.75, 'USD', 'https://awswholesale.com/products/ocb-bamboo-78mm-cone-32ct-display-box-100889?variant=42523433009374'])"
http://schema.org/,Product,OCB BAMBOO MINI 70MM CONES - 32CT DISPLAY BOX,https://awswholesale.com/products/ocb-bamboo-mini-70mm-cones-32ct-display-box-100890,https://awswholesale.com/cdn/shop/products/100890_1000x.jpg?v=1646162096,CONTAINS 32 PACKS PER BOX / 10 CONES PER PACK,100890,"dict_values(['Thing', 'Republic Brands'])","dict_values(['Offer', '100890', 'http://schema.org/InStock', 50.0, 'USD', 'https://awswholesale.com/products/ocb-bamboo-mini-70mm-cones-32ct-display-box-100890?variant=42523525939422'])"
http://schema.org/,Product,RAW BAMBOO ROLLING MAT - 24CT DISPLAY BOX,https://awswholesale.com/products/raw-bamboo-rolling-mat-24ct-display-box-102537,https://awswholesale.com/cdn/shop/products/102537_jpg_1000x.jpg?v=1648067896,,102537,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '102537', 'http://schema.org/InStock', 11.25, 'USD', 'https://awswholesale.com/products/raw-bamboo-rolling-mat-24ct-display-box-102537?variant=42600938799326'])"
http://schema.org/,Product,THE POWERHITTER LTD EDITION - PINK,https://awswholesale.com/products/the-powerhitter-ltd-edition-pink-105142,https://awswholesale.com/cdn/shop/products/105142_1000x.jpg?v=1642445068,"
Since the ‘70’s, the PowerHitter has been the quickest and easiest way to extract the maximum potential from a smoke.  We paid homage to the classic design and updated it with modern materials to create this generation's ultimate smoking accessory ;)
How does it work? You simply insert a lit smoke into the special holder in the cap. Screw it on and and find the air hole. Cover it with your finger and ""Just grip it and rip it!"" 
It shoots out a steady heady long white straw of smoke that you inhale inches away from your mouth making it one of the safest ways to share a smoke. No more wet passes! No more cooties!
We’ve taken this classic design and updated it with modern materials to create the next generation of the ultimate smoking device.  

 
",105142,"dict_values(['Thing', 'Powerhitter'])","dict_values(['Offer', '105142', 'http://schema.org/InStock', 11.5, 'USD', 'https://awswholesale.com/products/the-powerhitter-ltd-edition-pink-105142?variant=42356067533022'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS 1 1/4  ORGANIC HEMP 48CT,https://awswholesale.com/products/zig-zag-rolling-papers-1-1-4-organic-hemp-48ct-103317,https://awswholesale.com/cdn/shop/products/103317_1000x.jpg?v=1651682665,,103317,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '103317', 'http://schema.org/InStock', 42.99, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-1-1-4-organic-hemp-48ct-103317?variant=42349005144286'])"
http://schema.org/,Product,RAW NATURAL 1 1/4 500'S BLOCK BOX - 20CT,https://awswholesale.com/products/raw-natural-1-1-4-500-s-block-box-20ct-103531,https://awswholesale.com/cdn/shop/products/103531_1000x.jpg?v=1644415704,,103531,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '103531', 'http://schema.org/InStock', 62.0, 'USD', 'https://awswholesale.com/products/raw-natural-1-1-4-500-s-block-box-20ct-103531?variant=42355663077598'])"
http://schema.org/,Product,RAW HEMP BRISTLE PIPE CLEANERS - 48CT,https://awswholesale.com/products/raw-hemp-bristle-pipe-cleaners-48ct-103707,https://awswholesale.com/cdn/shop/products/103707_1000x.jpg?v=1642441038,,103707,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '103707', 'http://schema.org/InStock', 27.5, 'USD', 'https://awswholesale.com/products/raw-hemp-bristle-pipe-cleaners-48ct-103707?variant=42355769442526'])"
